Name,Zone,Price,Surface,Zone_num
"Bilocale via Fiuggi 10/1, Istria, Milano",maggiolina-istria,1300,65.0,25
"Bilocale via Cristoforo Gluck 15, Cascina dei Pomi, Milano",maggiolina-istria,1200,50.0,25
"Monolocale via Cristoforo Gluck 15, Cascina dei Pomi, Milano",maggiolina-istria,850,35.0,25
"Trilocale via Renato Birolli, Maggiolina, Milano",maggiolina-istria,2160,120.0,25
"Trilocale via Biraghi, 33, Istria, Milano",maggiolina-istria,1950,100.0,25
"Bilocale via Belgirate 22, Maggiolina, Milano",maggiolina-istria,1350,90.0,25
"Bilocale via Benefattori dell'Ospedale, Istria, Milano",maggiolina-istria,1300,50.0,25
"Trilocale via Pallanza, Maggiolina, Milano",maggiolina-istria,1250,70.0,25
"Trilocale piazzale Istria, Istria, Milano",maggiolina-istria,1250,70.0,25
"Monolocale via Stresa, 22., Maggiolina, Milano",maggiolina-istria,2000,40.0,25
"Bilocale via Cristoforo Gluck, Cascina dei Pomi, Milano",maggiolina-istria,1200,70.0,25
"Trilocale piazzale Istria, Istria, Milano",maggiolina-istria,1250,70.0,25
"Bilocale via Privata Belgirate 22, Maggiolina, Milano",maggiolina-istria,1200,71.0,25
"Bilocale via Stresa 22, Maggiolina, Milano",maggiolina-istria,2300,51.0,25
"Bilocale via Adeodato Ressi 9/A, Maggiolina, Milano",maggiolina-istria,1200,72.0,25
"Trilocale via Torquato Taramelli 66, Maggiolina, Milano",maggiolina-istria,2100,80.0,25
"Bilocale viale delle Rimembranze di Greco 39, Cascina dei Pomi, Milano",maggiolina-istria,1150,74.0,25
"Monolocale viale Francesco Restelli 49, Maggiolina, Milano",maggiolina-istria,1000,30.0,25
"Trilocale viale Evaristo Stefini 2, Maggiolina, Milano",maggiolina-istria,1700,90.0,25
"Bilocale via Taormina, Istria, Milano",maggiolina-istria,1200,65.0,25
"Bilocale via Cristoforo Gluck 15, Cascina dei Pomi, Milano",maggiolina-istria,1200,50.0,25
"Bilocale via Rho 14, Cascina dei Pomi, Milano",maggiolina-istria,1000,60.0,25
"Appartamento via Renato Birolli 20, Maggiolina, Milano",maggiolina-istria,2100,150.0,25
"Trilocale via Melchiorre Gioia 74, Centrale, Milano",maggiolina-istria,1700,100.0,25
"Monolocale via Angera 18, Maggiolina, Milano",maggiolina-istria,1100,35.0,25
"Bilocale via Stresa 22, Maggiolina, Milano",maggiolina-istria,2300,55.0,25
"Bilocale via Melchiorre Gioia 88, Centrale, Milano",maggiolina-istria,1200,85.0,25
"Trilocale via Timavo, Maggiolina, Milano",maggiolina-istria,1900,85.0,25
"Monolocale piazza Carbonari 8, Maggiolina, Milano",maggiolina-istria,1500,40.0,25
"Bilocale via Fiuggi 12/3, Istria, Milano",maggiolina-istria,950,51.0,25
"Bilocale via Gianfranco Zuretti 10, Cascina dei Pomi, Milano",maggiolina-istria,850,48.0,25
"Bilocale viale Lunigiana 25, Maggiolina, Milano",maggiolina-istria,1000,59.0,25
"Bilocale via Giampietro Lucini,, Maggiolina, Milano",maggiolina-istria,1600,52.0,25
"Trilocale viale delle Rimembranze di Greco 39, Cascina dei Pomi, Milano",maggiolina-istria,1050,70.0,25
"Bilocale via Stresa 22, Maggiolina, Milano",maggiolina-istria,1500,52.0,25
"Bilocale viale Nazario Sauro 7, Isola, Milano",maggiolina-istria,1000,55.0,25
"Attico via Arnaldo Vassallo 31, Maggiolina, Milano",maggiolina-istria,2620,100.0,25
"Monolocale viale Lunigiana 23, Maggiolina, Milano",maggiolina-istria,950,37.0,25
"Trilocale via Lunigiana 14, Cascina dei Pomi, Milano",maggiolina-istria,2500,70.0,25
"Trilocale via Giovanni Cagliero, Maggiolina, Milano",maggiolina-istria,1650,90.0,25
"Bilocale via Stresa 22, Maggiolina, Milano",maggiolina-istria,2300,51.0,25
"Quadrilocale via Giovanni Keplero 10, Maggiolina, Milano",maggiolina-istria,2750,130.0,25
"Bilocale via Edolo 42, Cascina dei Pomi, Milano",maggiolina-istria,1250,78.0,25
"Appartamento via Arnaldo Vassallo 31, Maggiolina, Milano",maggiolina-istria,3000,200.0,25
"Monolocale via Fiuggi 12/3, Istria, Milano",maggiolina-istria,750,35.0,25
"Monolocale via Fiuggi 12/3, Istria, Milano",maggiolina-istria,700,35.0,25
"Bilocale via Benefattori dell'Ospedale, Istria, Milano",maggiolina-istria,1300,50.0,25
"Bilocale via Stresa, Maggiolina, Milano",maggiolina-istria,1900,60.0,25
"Monolocale via Stresa, Maggiolina, Milano",maggiolina-istria,1700,45.0,25
"Quadrilocale via Cardinale Giovanni Cagliero 9, Maggiolina, Milano",maggiolina-istria,2250,100.0,25
"Trilocale ottimo stato, terzo piano, Isola, Milano",maggiolina-istria,1950,100.0,25
"Bilocale via Edolo 5, Cascina dei Pomi, Milano",maggiolina-istria,850,50.0,25
"Trilocale piazzale Salvatore Farina 18, Maggiolina, Milano",maggiolina-istria,1500,80.0,25
"Trilocale piazzale Salvatore Farina 18, Maggiolina, Milano",maggiolina-istria,1500,80.0,25
"Bilocale via Benefattori dell'Ospedale, Istria, Milano",maggiolina-istria,1300,50.0,25
"Bilocale viale Nazario Sauro, Maggiolina, Milano",maggiolina-istria,1200,60.0,25
"Trilocale via Biraghi, 33, Istria, Milano",maggiolina-istria,1950,100.0,25
"Bilocale via Arbe 85, Maggiolina, Milano",maggiolina-istria,950,55.0,25
"Bilocale via Zuretti, Cascina dei Pomi, Milano",maggiolina-istria,1150,65.0,25
"Bilocale via Gianfranco Zuretti 42, Cascina dei Pomi, Milano",maggiolina-istria,1050,52.0,25
"Bilocale viale Lunigiana, Centrale, Milano",maggiolina-istria,950,45.0,25
"Trilocale via Melchiorre Gioia 75, Maggiolina, Milano",maggiolina-istria,1700,130.0,25
"Bilocale via veglia, 51, Istria, Milano",maggiolina-istria,1280,70.0,25
"Loft viale Lunigiana, Cascina dei Pomi, Milano",maggiolina-istria,900,55.0,25
"Bilocale via Luciano Zuccoli, Cascina dei Pomi, Milano",maggiolina-istria,1000,60.0,25
"Trilocale via Adeodato Ressi 32, Maggiolina, Milano",maggiolina-istria,2750,120.0,25
"Bilocale via Edolo 5, Cascina dei Pomi, Milano",maggiolina-istria,1150,60.0,25
"Trilocale via erasmo boschetti 1, Maggiolina, Milano",maggiolina-istria,2500,69.0,25
"Bilocale via Arbe, 31, Maggiolina, Milano",maggiolina-istria,1150,60.0,25
"Trilocale piazzale Istria, Istria, Milano",maggiolina-istria,1250,70.0,25
"Trilocale via Angera, 14, Maggiolina, Milano",maggiolina-istria,1950,95.0,25
"Bilocale via Giovanni Cagliero,9, Maggiolina, Milano",maggiolina-istria,1500,75.0,25
"Trilocale via Fiuggi,12/2, Istria, Milano",maggiolina-istria,2300,50.0,25
"Trilocale piazzale Istria, Istria, Milano",maggiolina-istria,1250,70.0,25
"Bilocale via Timavo 34, Isola, Milano",maggiolina-istria,1500,52.0,25
"Bilocale via Belgirate, Maggiolina, Milano",maggiolina-istria,1060,50.0,25
"Trilocale via Lesa 5, Cascina dei Pomi, Milano",maggiolina-istria,1200,77.0,25
"Palazzo - Edificio via Giovanni Keplero 10, Maggiolina, Milano",maggiolina-istria,2750,130.0,25
"Trilocale piazzale Istria, Istria, Milano",maggiolina-istria,1250,70.0,25
"Trilocale via Pallanza, Maggiolina, Milano",maggiolina-istria,1250,70.0,25
"Trilocale via Pallanza, Maggiolina, Milano",maggiolina-istria,1250,70.0,25
"Bilocale via Benefattori dell'Ospedale, Istria, Milano",maggiolina-istria,1300,50.0,25
"Monolocale via TARAMELLI, Maggiolina, Milano",maggiolina-istria,1000,40.0,25
"Bilocale via Sarzana 50, Istria, Milano",maggiolina-istria,950,37.0,25
"Bilocale via Sarzana 48, Istria, Milano",maggiolina-istria,950,37.0,25
"Trilocale piazzale Istria, Istria, Milano",maggiolina-istria,1250,70.0,25
"Trilocale via Pallanza, Maggiolina, Milano",maggiolina-istria,1250,70.0,25
"Bilocale via Budua,6, Istria, Milano",maggiolina-istria,1400,60.0,25
"Trilocale viale delle Rimembranze di Greco, Cascina dei Pomi, Milano",maggiolina-istria,950,80.0,25
"Trilocale via Edolo 44, Cascina dei Pomi, Milano",maggiolina-istria,1150,75.0,25
"Appartamento viale Lunigiana, 19, Centrale, Milano",maggiolina-istria,1000,35.0,25
"Bilocale ottimo stato, piano rialzato, Maggiolina, Milano",maggiolina-istria,1400,70.0,25
"Bilocale ottimo stato, piano rialzato, Istria, Milano",maggiolina-istria,950,37.0,25
"Bilocale viale Zara, Maggiolina, Milano",maggiolina-istria,1300,20.0,25
"Bilocale via Torquato Taramelli 60, Maggiolina, Milano",maggiolina-istria,1300,65.0,25
"Trilocale via Dario Papa 4, Maggiolina, Milano",maggiolina-istria,1100,80.0,25
"Trilocale via Melchiorre Gioia 129, Cascina dei Pomi, Milano",maggiolina-istria,1600,100.0,25
"Bilocale via Fiuggi 12/2, Istria, Milano",maggiolina-istria,1200,50.0,25
"Trilocale via Stresa 8, Maggiolina, Milano",maggiolina-istria,1400,72.0,25
"Monolocale via Giuseppe Bruschetti 11, Cascina dei Pomi, Milano",maggiolina-istria,733,40.0,25
"Bilocale via Fiuggi 37, Istria, Milano",maggiolina-istria,1200,50.0,25
"Trilocale via Angera 1, Maggiolina, Milano",maggiolina-istria,1200,65.0,25
"Bilocale viale Nazario Sauro 10, Maggiolina, Milano",maggiolina-istria,900,60.0,25
"Quadrilocale via Angera 18, Maggiolina, Milano",maggiolina-istria,1600,120.0,25
"Trilocale via Francesco De Sanctis 42, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1500,70.0,26
"Bilocale via Giovanni Pezzotti 46, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,850,40.0,26
"Bilocale viale Tibaldi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,900,50.0,26
"Bilocale via Francesco De Sanctis 33, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,870,55.0,26
"Bilocale via Francesco De Sanctis, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,870,55.0,26
"Bilocale via Medeghino 15, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1100,57.0,26
"Bilocale via Francesco Brioschi 100, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2700,60.0,26
"Loft viale Tibaldi 70, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2800,60.0,26
"Monolocale via Nicola Palmieri 65, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,850,45.0,26
"Bilocale via Pietro Pomponazzi 22, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,52.0,26
"Monolocale via Bernardino Verro 2, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1000,40.0,26
"Bilocale via Lodovico Montegani, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1050,50.0,26
"Bilocale via dei Fontanili 2, Ripamonti, Milano",abbiategrasso-chiesa-rossa,1150,45.0,26
"Bilocale via Meda , 33, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,50.0,26
"Trilocale via Pietro Boifava 66, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1250,95.0,26
"Bilocale via Giovanni Pezzotti 6, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1250,50.0,26
"Bilocale via Francesco Brioschi 100, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,975,50.0,26
"Bilocale via Nicola Palmieri 54, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1100,50.0,26
"Bilocale via San Giacomo 2, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,980,70.0,26
"Trilocale via Nicola Romeo 14, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,1300,130.0,26
"Trilocale viale Giovanni da Cermenate, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1550,70.0,26
"Bilocale via Medeghino 9, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1400,72.0,26
"Monolocale via Ruggero Bonghi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1000,40.0,26
"Bilocale viale Tibaldi 12, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,950,50.0,26
"Mansarda via Francesco Brioschi 45, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1100,55.0,26
"Bilocale via Giuseppe Meda 51, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1500,45.0,26
"Bilocale piazza Francesco Carrara 9, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1100,70.0,26
"Monolocale via Giovanni Pezzotti 42, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,950,35.0,26
"Bilocale via Lodovico Montegani 14, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1300,60.0,26
"Bilocale via Leopoldo Marchetti 1, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,60.0,26
"Trilocale via Giulio Carcano 24, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1900,95.0,26
"Bilocale via Nicola Palmieri 21, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1300,55.0,26
"Trilocale via Pietro Boifava, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,850,70.0,26
"Bilocale via Sant'Abbondio, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,2000,75.0,26
"Bilocale via Nicola Palmieri 55, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1100,61.0,26
"Bilocale via Giulio Carcano, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1150,55.0,26
"Monolocale via Bernardino Verro, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,900,40.0,26
"Bilocale via Stadera 2, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1270,45.0,26
"Bilocale via Francesco Brioschi 74, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,48.0,26
"Bilocale via Giovanni Pezzotti, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,800,55.0,26
"Bilocale viale Giovanni da Cermenate, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,900,85.0,26
"Quadrilocale via Guido De Ruggiero, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,1200,100.0,26
"Bilocale viale Giovanni da Cermenate 24, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,850,45.0,26
"Monolocale via Michele Saponaro 18, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,700,45.0,26
"Monolocale via Giulio Carcano 19, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,850,30.0,26
"Bilocale piazza Marco Agrippa 1, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,800,40.0,26
"Bilocale via Giuseppe Meda 43, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,900,57.0,26
"Bilocale viale Giovanni da Cermenate 43, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,850,72.0,26
"Trilocale via Gianluigi Banfi 10, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,1200,100.0,26
"Bilocale via Francesco Brioschi 92, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1400,65.0,26
"Trilocale via dei Bognetti 9, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1950,105.0,26
"Monolocale via Orvieto 12, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,750,30.0,26
"Trilocale via Leopoldo Marchetti 2, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,85.0,26
"Loft via Ascanio Sforza 69, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,950,50.0,26
"Mansarda via Manduria 108, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,750,68.0,26
"Bilocale via Francesco Brioschi 82, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1400,65.0,26
"Trilocale via Ruggero Bonghi 13, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2000,100.0,26
"Trilocale via Giovanni Pezzotti 6, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2500,60.0,26
"Bilocale via della Chiesa Rossa 113, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,950,70.0,26
"Bilocale via Giovanni Pezzotti, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1500,80.0,26
"Bilocale via Francesco Brioschi 88, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1100,50.0,26
"Monolocale via Giuseppe Meda 51, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,800,30.0,26
"Trilocale piazza Marco Agrippa 1, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1300,65.0,26
"Bilocale via Brioschi 1, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1400,50.0,26
"Monolocale via Volvinio 1, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1200,30.0,26
"Bilocale via Giovanni Pezzotti 46, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,60.0,26
"Bilocale via Ruggero Bonghi 23, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1200,62.0,26
"Bilocale viale Tibaldi 70, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1100,40.0,26
"Trilocale via Michele Saponaro 18, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,800,85.0,26
"Bilocale via Neera 14, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1000,55.0,26
"Monolocale via Neera 48, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,800,35.0,26
"Monolocale via Ferdinando Lassalle 2, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,620,30.0,26
"Bilocale via Giuseppe Meda 47, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1200,55.0,26
"Loft via Ettore Bugatti 9, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,800,50.0,26
"Bilocale via Francesco Brioschi 53, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1200,60.0,26
"Bilocale via Giovanni Pezzotti 19, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1250,62.0,26
"Bilocale via Cardinale Ascanio Sforza 69, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1350,70.0,26
"Trilocale via Medeghino, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1260,70.0,26
"Bilocale piazza Carrara 21, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1000,50.0,26
"Quadrilocale via dei Bognetti, Ripamonti, Milano",abbiategrasso-chiesa-rossa,1650,140.0,26
"Bilocale via De Sanctis, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1000,50.0,26
"Trilocale via Vincenzo Magliocco 3, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1500,65.0,26
"Bilocale viale Tibaldi 28, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,50.0,26
"Trilocale via Francesco Brioschi 88, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,950,67.0,26
"Monolocale ottimo stato, secondo piano, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,750,40.0,26
"Bilocale via Nicola Palmieri 31, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,850,50.0,26
"Bilocale via Medeghino, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1550,72.0,26
"Bilocale viale Giovanni da Cermenate, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1550,40.0,26
"Bilocale via Pietro Pomponazzi 9, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,950,50.0,26
"Monolocale via Lodovico Montegani 14, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1050,35.0,26
"Trilocale via Innocenzo Isimbardi 25, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1400,75.0,26
"Loft viale Giovanni da Cermenate, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1400,40.0,26
"Monolocale via Lodovico Montegani, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,700,35.0,26
"Bilocale via Francesco Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1000,50.0,26
"Monolocale via Cardinale Ascanio Sforza 73, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,850,30.0,26
"Bilocale via Ascanio Sforza,77, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2100,50.0,26
"Bilocale via Ruggero Bonghi,12, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1400,50.0,26
"Bilocale viale Giovanni da Cermenate,35, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1500,55.0,26
"Monolocale via Ascanio Sforza,103, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1300,35.0,26
"Trilocale viale Giovanni da Cermenate,32, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,2200,90.0,26
"Bilocale via Giovanni Pezzotti 46, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,900,55.0,26
"Bilocale via Francesco Brioschi 56, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,900,60.0,26
"Quadrilocale via Sant'Ampellio,5, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2700,92.0,26
"Bilocale via Lodovico Montegani,2, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1650,45.0,26
"Trilocale via Giovanni Pezzotti,19, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2500,50.0,26
"Bilocale via montegani, 11, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1000,60.0,26
"Bilocale via Volvinio,17, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1470,45.0,26
"Monolocale via Neera,46, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1250,37.0,26
"Bilocale via Ruggero Bonghi,9, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1565,50.0,26
"Bilocale via Francesco De Sanctis 11a, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1150,55.0,26
"Trilocale via Roberto Bellarmino 25, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1200,100.0,26
"Bilocale viale Tibaldi 66, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1200,60.0,26
"Bilocale ottimo stato, primo piano, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,900,70.0,26
"Bilocale via Francesco Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1000,50.0,26
"Bilocale via  innocenzo isimbardi  32, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1070,50.0,26
"Bilocale via Francesco De Sanctis, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,900,48.0,26
"Monolocale Isimbardi, 6, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,900,35.0,26
"Bilocale via della Chiesa Rossa 109, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1650,60.0,26
"Bilocale via Ruggero Bonghi,13, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1600,64.0,26
"Bilocale via Isimbardi, 25, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1450,75.0,26
"Monolocale via Francesco Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2500,40.0,26
"Monolocale via Francesco Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2500,40.0,26
"Bilocale via Bernardino Verro 8, Ripamonti, Milano",abbiategrasso-chiesa-rossa,1000,50.0,26
"Bilocale via Francesco Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2500,60.0,26
"Bilocale viale Giovanni da Cermenate 38, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,900,50.0,26
"Bilocale via Volvinio 7, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,900,50.0,26
"Bilocale via Nicola Palmieri,1, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1200,50.0,26
"Bilocale via Nicola Palmieri,1, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1200,50.0,26
"Bilocale via Nicola Palmieri,1, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1540,50.0,26
"Bilocale via Giovanni Pezzotti,44, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1650,50.0,26
"Bilocale via Giovanni Pezzotti, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1800,70.0,26
"Loft viale Tibaldi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2500,60.0,26
"Trilocale via Santa Teresa 14, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1000,70.0,26
"Bilocale via Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1200,60.0,26
"Monolocale via Lodovico Montegani, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1000,37.0,26
"Monolocale viale Tibaldi 74, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,750,25.0,26
"Bilocale via Francesco De Sanctis 52, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,750,50.0,26
"Monolocale via Francesco De Sanctis, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,850,36.0,26
"Bilocale ottimo stato, terzo piano, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,660,50.0,26
"Bilocale via dei Missaglia, Chiesa Rossa, Milano",abbiategrasso-chiesa-rossa,1080,58.0,26
"Attico via Francesco Brioschi 68, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1800,55.0,26
"Monolocale via Francesco Brioschi 100, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,2000,40.0,26
"Bilocale via Giuseppe Meda 47, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1250,50.0,26
"Bilocale via Fedro 2, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1580,80.0,26
"Trilocale viale Giovanni da Cermenate 59, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1085,55.0,26
"Trilocale via Giuseppe Tomaselli 3, Gratosoglio, Milano",abbiategrasso-chiesa-rossa,1300,80.0,26
"Bilocale via Francesco Brioschi, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1350,70.0,26
"Bilocale via Leopoldo Marchetti 1, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1550,80.0,26
"Bilocale via Giulio Carcano 19, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,700,50.0,26
"Bilocale via Ruggero Bonghi 12, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1250,55.0,26
"Bilocale via Giulio Carcano 25, Pezzotti - Meda, Milano",abbiategrasso-chiesa-rossa,1000,70.0,26
"Bilocale via Nicola Palmieri 53, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1250,55.0,26
"Palazzo - Edificio viale Giovanni da Cermenate 80, Cermenate - Abbiategrasso, Milano",abbiategrasso-chiesa-rossa,1500,40.0,26
