Name,Zone,Price,Surface 
"Appartamento via Luigi Ornato,13B, Niguarda, Milano",bicocca-niguarda,1300,40
"Bilocale viale dell'Innovazione, Bicocca, Milano",bicocca-niguarda,1300,50
"Trilocale via Paolo Rotta 10, Niguarda, Milano",bicocca-niguarda,1450,90
"Trilocale via Pallanza, Maggiolina, Milano",bicocca-niguarda,1250,70
"Bilocale buono stato, primo piano, Niguarda, Milano",bicocca-niguarda,1000,70
"Loft, ottimo stato, quarto piano, Bicocca, Milano",bicocca-niguarda,1300,60
"Monolocale via Giovanni Terruggia, Niguarda, Milano",bicocca-niguarda,980,49
"Bilocale via Achille Fontanelli,10, Bruzzano, Milano",bicocca-niguarda,1300,48
"Trilocale viale Fulvio Testi,84, Prato Centenaro, Milano",bicocca-niguarda,1800,100
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1700,50
"Bilocale viale Fulvio Testi,78, Prato Centenaro, Milano",bicocca-niguarda,1400,55
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1700,50
"Trilocale viale Sarca,1, Ca' Granda, Milano",bicocca-niguarda,1500,50
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1700,50
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1700,50
"Monolocale via Roberto Cozzi,3, Greco - Segnano, Milano",bicocca-niguarda,1650,50
"Bilocale viale Giovanni Suzzani,270, Bignami - Ponale, Milano",bicocca-niguarda,1100,45
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1750,50
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1750,50
"Bilocale via Val di Ledro, Niguarda, Milano",bicocca-niguarda,700,40
"Bilocale via San Glicerio 6, Bicocca, Milano",bicocca-niguarda,1000,60
"Appartamento via Privata Felice Romani 2, Greco - Segnano, Milano",bicocca-niguarda,600,30
"Monolocale via Palanzone, Niguarda, Milano",bicocca-niguarda,600,40
"Appartamento viale Giovanni Suzzani,273, Bignami - Ponale, Milano",bicocca-niguarda,1700,40
"Palazzo - Edificio viale Sarca, Greco - Segnano, Milano",bicocca-niguarda,127708,6255
"Bilocale via comune antico 5, Greco - Segnano, Milano",bicocca-niguarda,735,45
"Trilocale ottimo stato, sesto piano, Ca' Granda, Milano",bicocca-niguarda,2000,132
"Bilocale buono stato, primo piano, Greco - Segnano, Milano",bicocca-niguarda,1300,80
"Albergo 5 piani, buono stato, Bignami - Ponale, Milano",bicocca-niguarda,21000,2635
"Bilocale via Giuseppe Ugolini 7, Greco - Segnano, Milano",bicocca-niguarda,1600,50
"Trilocale via Val Maira 11, Prato Centenaro, Milano",bicocca-niguarda,1000,80
"Trilocale via Luigi Pulci 2, Bicocca, Milano",bicocca-niguarda,1890,105
"Bilocale viale delle Rimembranze di Greco, Greco - Segnano, Milano",bicocca-niguarda,950,65
"Bilocale via Luigi Ornato 14, Niguarda, Milano",bicocca-niguarda,1150,50
"Trilocale via Antonio da Saluzzo 20, Niguarda, Milano",bicocca-niguarda,1800,120
"Bilocale via Antonio Maffi 4, Niguarda, Milano",bicocca-niguarda,2200,50
"Trilocale via Diodoro Siculo 2, Greco - Segnano, Milano",bicocca-niguarda,1400,80
"Monolocale via Luigi Ornato 15, Niguarda, Milano",bicocca-niguarda,1200,30
"Monolocale via Giovanni Terruggia 11, Niguarda, Milano",bicocca-niguarda,980,49
"Attico via Pesaro 9, Bruzzano, Milano",bicocca-niguarda,1150,45
"Bilocale via Giovanni Battista Palletta 7, Prato Centenaro, Milano",bicocca-niguarda,880,72
"Trilocale viale Ca' Granda 27, Ca' Granda, Milano",bicocca-niguarda,1500,108
"Bilocale via Racconigi 10, Niguarda, Milano",bicocca-niguarda,950,60
"Monolocale viale Ca' Granda 44, Prato Centenaro, Milano",bicocca-niguarda,1000,37
"Bilocale via Messina 20, Paolo Sarpi, Milano",cenisio-sarpi-isola,1250,45
"Bilocale via Valtellina, Isola, Milano",cenisio-sarpi-isola,1600,50
"Trilocale via Valtellina, Isola, Milano",cenisio-sarpi-isola,2200,70
"Bilocale via Valtellina, Isola, Milano",cenisio-sarpi-isola,1400,40
"Bilocale via Enrico Tellini 8, Cenisio, Milano",cenisio-sarpi-isola,1350,55
"Bilocale via Pola 4, Isola, Milano",cenisio-sarpi-isola,2600,70
"Bilocale via Pietro Moscati 9A, Paolo Sarpi, Milano",cenisio-sarpi-isola,1650,55
"Bilocale piazzale Segrino,5, Zara, Milano",cenisio-sarpi-isola,3500,50
"Bilocale via Principe Eugenio,3, Cenisio, Milano",cenisio-sarpi-isola,2800,50
"Bilocale via Giovanni Battista Bertini,29, Paolo Sarpi, Milano",cenisio-sarpi-isola,2400,95
"Terratetto unifamiliare piazza Ercole Luigi Morselli, Arena, Milano",cenisio-sarpi-isola,20000,400
"Bilocale via della Pergola, 3, Isola, Milano",cenisio-sarpi-isola,1250,50
"Bilocale via Cola Montano 9, Isola, Milano",cenisio-sarpi-isola,1200,55
"Trilocale viale Vincenzo Lancetti 24, Farini, Milano",cenisio-sarpi-isola,1400,80
"Bilocale via Giulio Cesare Procaccini 73, Paolo Sarpi, Milano",cenisio-sarpi-isola,1500,51
"Bilocale via Antonio Rosmini 7, Arena, Milano",cenisio-sarpi-isola,1300,45
"Bilocale via Monviso, Paolo Sarpi, Milano",cenisio-sarpi-isola,1300,70
"Trilocale via Carlo Farini 74, Farini, Milano",cenisio-sarpi-isola,1600,121
"Bilocale via Jacopo Dal Verme 11, Isola, Milano",cenisio-sarpi-isola,1370,75
"Bilocale via Generale Giuseppe Govone 53, Cenisio, Milano",cenisio-sarpi-isola,1500,51
"Bilocale via Fratelli Induno 28, Cenisio, Milano",cenisio-sarpi-isola,"13331500(-11,1%)",75
"Bilocale via Generale Giuseppe Govone 31, Cenisio, Milano",cenisio-sarpi-isola,1175,54
"Monolocale via Mac Mahon, Cenisio, Milano",cenisio-sarpi-isola,800,40
"Bilocale via Paolo Sarpi, Paolo Sarpi, Milano",cenisio-sarpi-isola,1150,60
"Trilocale via Carlo Farini 71, Farini, Milano",cenisio-sarpi-isola,1800,70
"Loft via Monte Cristallo, 3, Zara, Milano",cenisio-sarpi-isola,1100,50
"Bilocale via Monviso, Paolo Sarpi, Milano",cenisio-sarpi-isola,1333,60
"Bilocale via Luigi Federico Menabrea 25, Farini, Milano",cenisio-sarpi-isola,1300,45
"Bilocale via Garigliano 3, Isola, Milano",cenisio-sarpi-isola,1280,50
"Bilocale via Ippolito Rosellini 2, Isola, Milano",cenisio-sarpi-isola,1500,51
"Bilocale via Giovanni Battista Niccolini, Paolo Sarpi, Milano",cenisio-sarpi-isola,670,40
"Bilocale via Pietro Moscati 18, Paolo Sarpi, Milano",cenisio-sarpi-isola,1300,45
"Bilocale corso Sempione 21, Sempione, Milano",cenisio-sarpi-isola,1200,45
"Bilocale via Antonio Pollaiuolo 2, Isola, Milano",cenisio-sarpi-isola,1400,70
"Bilocale via Luigi Federico Menabrea 25, Farini, Milano",cenisio-sarpi-isola,1350,40
"Bilocale via Cola Montano 26, Isola, Milano",cenisio-sarpi-isola,1450,56
"Bilocale via Francesco Arese 7, Zara, Milano",cenisio-sarpi-isola,1000,50
"Trilocale via Federico Confalonieri 7, Isola, Milano",cenisio-sarpi-isola,4100,140
"Bilocale via Castelvetro, Sempione, Milano",cenisio-sarpi-isola,1250,62
"Bilocale piazza Santissima Trinita, Arena, Milano",cenisio-sarpi-isola,1800,48
"Bilocale via Melchiorre Gioia 53, Isola, Milano",cenisio-sarpi-isola,1950,55
"Bilocale via Federico Confalonieri 25, Isola, Milano",cenisio-sarpi-isola,1800,68
"Bilocale via Paolo Lomazzo 16, Paolo Sarpi, Milano",cenisio-sarpi-isola,1300,60
"Trilocale via Federico Confalonieri, Isola, Milano",cenisio-sarpi-isola,2800,110
"Trilocale via Giuseppe Giusti, Paolo Sarpi, Milano",cenisio-sarpi-isola,2750,87
"Bilocale via Paolo Sarpi 53, Paolo Sarpi, Milano",cenisio-sarpi-isola,1700,50
"Bilocale via Jacopo Dal Verme, Isola, Milano",cenisio-sarpi-isola,1150,40
"Bilocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2600,129
"Bilocale viale Montello 4, Paolo Sarpi, Milano",cenisio-sarpi-isola,1150,52
"Bilocale via Jacopo Dal Verme, Isola, Milano",cenisio-sarpi-isola,1150,40
"Bilocale via Cola Montano 3, Isola, Milano",cenisio-sarpi-isola,"18501950(-5,1%)",45
"Trilocale via Carlo Farini 42, Isola, Milano",cenisio-sarpi-isola,1500,85
"Bilocale viale Stelvio 51, Farini, Milano",cenisio-sarpi-isola,1100,45
"Monolocale via Cola Montano 9, Isola, Milano",cenisio-sarpi-isola,"9501000(-5,0%)",40
"Monolocale viale stelvio 51, Farini, Milano",cenisio-sarpi-isola,1150,45
"Quadrilocale via Giulio Cesare Procaccini 73, Paolo Sarpi, Milano",cenisio-sarpi-isola,3400,132
"Trilocale via Paolo Sarpi 12, Paolo Sarpi, Milano",cenisio-sarpi-isola,2700,95
"Quadrilocale via Vittorio Alfieri, Arena, Milano",cenisio-sarpi-isola,2800,135
"Bilocale via Carlo Farini, Farini, Milano",cenisio-sarpi-isola,950,40
"Bilocale via Guglielmo Pepe 32, Isola, Milano",cenisio-sarpi-isola,1150,50
"Trilocale via Torquato Taramelli 66, Maggiolina, Milano",cenisio-sarpi-isola,2100,80
"Appartamento via Francesco Restelli, Isola, Milano",cenisio-sarpi-isola,3450,194
"Trilocale via Volturno 45, Isola, Milano",cenisio-sarpi-isola,2300,85
"Bilocale via Pastrengo 11, Isola, Milano",cenisio-sarpi-isola,1500,55
"Bilocale viale Zara 69, Zara, Milano",cenisio-sarpi-isola,1050,50
"Bilocale via Lepontina 12, Farini, Milano",cenisio-sarpi-isola,1100,45
"Trilocale via Francesco Nava 36, Farini, Milano",cenisio-sarpi-isola,1350,75
"Monolocale via Giovanni Battista Fauche 11, Sempione, Milano",cenisio-sarpi-isola,1000,35
"Bilocale via Bernina 20, Farini, Milano",cenisio-sarpi-isola,1300,55
"Trilocale via Lario 17, Zara, Milano",cenisio-sarpi-isola,2000,75
"Quadrilocale via ANTONIO ROSMINI 1/A, Arena, Milano",cenisio-sarpi-isola,2250,145
"Loft via Monviso, Paolo Sarpi, Milano",cenisio-sarpi-isola,"15001700(-11,8%)",50
"Bilocale via Cola Montano 15, Isola, Milano",cenisio-sarpi-isola,1500,80
"Bilocale via Giovanni Battista Niccolini 20, Paolo Sarpi, Milano",cenisio-sarpi-isola,1400,35
"Bilocale via Jacopo Dal Verme 4, Isola, Milano",cenisio-sarpi-isola,1400,70
"Monolocale via Carlo Farini 74, Farini, Milano",cenisio-sarpi-isola,950,30
"Bilocale via Cola Montano 6, Isola, Milano",cenisio-sarpi-isola,1250,50
"Monolocale via Monviso, Paolo Sarpi, Milano",cenisio-sarpi-isola,"15001700(-11,8%)",50
"Bilocale via Domenico Cucchiari 1, Cenisio, Milano",cenisio-sarpi-isola,950,50
"Trilocale via Garigliano 8, Isola, Milano",cenisio-sarpi-isola,2200,75
"Bilocale via Dina Galli 1, Isola, Milano",cenisio-sarpi-isola,1700,90
"Trilocale via Tolentino, Cenisio, Milano",cenisio-sarpi-isola,2270,112
"Palazzo - Edificio via Valtellina, Farini, Milano",cenisio-sarpi-isola,45778,2422
"Palazzo - Edificio via Valtellina, Farini, Milano",cenisio-sarpi-isola,55708,2782
"Bilocale via Valtellina 6, Isola, Milano",cenisio-sarpi-isola,1500,46
"Bilocale viale Luigi Torelli 2, Farini, Milano",cenisio-sarpi-isola,1400,50
"Palazzo - Edificio via Valtellina, Farini, Milano",cenisio-sarpi-isola,39208,1882
"Bilocale via Carlo Farini 72, Farini, Milano",cenisio-sarpi-isola,1650,60
"Bilocale via Cenisio, Cenisio, Milano",cenisio-sarpi-isola,950,40
"Bilocale via Sebenico, Isola, Milano",cenisio-sarpi-isola,1300,45
"Bilocale via Principe Eugenio 3, Cenisio, Milano",cenisio-sarpi-isola,2200,65
"Trilocale via Giuseppe Giusti 5, Paolo Sarpi, Milano",cenisio-sarpi-isola,2750,87
"Attico via Giuseppe Giusti 5, Paolo Sarpi, Milano",cenisio-sarpi-isola,2750,87
"Monolocale via Domenico Cucchiari 12, Cenisio, Milano",cenisio-sarpi-isola,1000,45
"Bilocale via Jacopo Dal Verme, Isola, Milano",cenisio-sarpi-isola,1100,60
"Monolocale via Carlo Farini 40, Isola, Milano",cenisio-sarpi-isola,1100,35
"Bilocale via Garigliano 10, Isola, Milano",cenisio-sarpi-isola,1300,50
"Bilocale piazza Diocleziano, Cenisio, Milano",cenisio-sarpi-isola,1150,50
"Bilocale via Morazzone 7, Paolo Sarpi, Milano",cenisio-sarpi-isola,1450,50
"Attico via Lario 25, Zara, Milano",cenisio-sarpi-isola,1900,85
"Bilocale via Procaccini, 1, Paolo Sarpi, Milano",cenisio-sarpi-isola,1550,75
"Monolocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2200,73
"Bilocale viale marche 101, Farini, Milano",cenisio-sarpi-isola,1650,70
"Trilocale corso Sempione 30, Paolo Sarpi, Milano",cenisio-sarpi-isola,2200,103
"Bilocale via Giuseppe Giusti 20, Paolo Sarpi, Milano",cenisio-sarpi-isola,1000,40
"Trilocale via Melchiorre Gioia 67, Isola, Milano",cenisio-sarpi-isola,1500,105
"Quadrilocale via Abbadesse 48, Zara, Milano",cenisio-sarpi-isola,2000,118
"Trilocale via Guglielmo Pepe 32, Isola, Milano",cenisio-sarpi-isola,1800,105
"Monolocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2200,73
"Trilocale via Nicostrato Castellini 7, Farini, Milano",cenisio-sarpi-isola,1000,90
"Quadrilocale via Mac Mahon 24, Cenisio, Milano",cenisio-sarpi-isola,2100,100
"Bilocale piazzale Antonio Baiamonti 3, Paolo Sarpi, Milano",cenisio-sarpi-isola,1300,53
"Bilocale via Cenisio 36, Cenisio, Milano",cenisio-sarpi-isola,950,46
"Bilocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2600,127
"Bilocale via Principe Eugenio 39, Cenisio, Milano",cenisio-sarpi-isola,1100,45
"Bilocale via Giovanni Battista Fauche 24, Cenisio, Milano",cenisio-sarpi-isola,1400,55
"Bilocale via Giovanni Battista Fauche 24, Cenisio, Milano",cenisio-sarpi-isola,1400,55
"Bilocale via Luigi Federico Menabrea 25, Farini, Milano",cenisio-sarpi-isola,1350,40
"Bilocale viale Stelvio 44, Farini, Milano",cenisio-sarpi-isola,1600,84
"Trilocale via Calabria 14, Farini, Milano",cenisio-sarpi-isola,1100,78
"Bilocale via Alfredo Albertini 3, Paolo Sarpi, Milano",cenisio-sarpi-isola,1100,45
"Bilocale via Paolo Sarpi 9, Paolo Sarpi, Milano",cenisio-sarpi-isola,1700,60
"Monolocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2200,87
"Bilocale piazzale Carlo Maciachini, Farini, Milano",cenisio-sarpi-isola,2700,63
"Bilocale piazzale Carlo Maciachini, Farini, Milano",cenisio-sarpi-isola,2700,72
"Trilocale piazzale Carlo Maciachini, Farini, Milano",cenisio-sarpi-isola,5300,134
"Trilocale via Francesco Londonio 4, Paolo Sarpi, Milano",cenisio-sarpi-isola,3000,140
"Monolocale via Alfredo Albertini 4, Paolo Sarpi, Milano",cenisio-sarpi-isola,1050,35
"Bilocale via Giuseppe Giusti 30, Paolo Sarpi, Milano",cenisio-sarpi-isola,1050,45
"Bilocale via Luca Signorelli 11, Paolo Sarpi, Milano",cenisio-sarpi-isola,1300,85
"Bilocale via Carlo Farini 81, Farini, Milano",cenisio-sarpi-isola,1200,70
"Trilocale via Principe Eugenio 4, Cenisio, Milano",cenisio-sarpi-isola,1700,90
"Monolocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2200,87
"Bilocale viale Luigi Torelli 2, Farini, Milano",cenisio-sarpi-isola,1300,56
"Trilocale via Tolentino, Cenisio, Milano",cenisio-sarpi-isola,1100,85
"Trilocale via Giuseppe Giusti 5, Paolo Sarpi, Milano",cenisio-sarpi-isola,2750,85
"Bilocale via Cenisio 46, Cenisio, Milano",cenisio-sarpi-isola,1800,72
"Quadrilocale via Ippolito Rosellini 5, Isola, Milano",cenisio-sarpi-isola,2000,88
"Trilocale via Ugo Bassi 25, Isola, Milano",cenisio-sarpi-isola,2650,90
"Loft via Mac Mahon, Cenisio, Milano",cenisio-sarpi-isola,1200,60
"Bilocale viale Vincenzo Lancetti 33, Farini, Milano",cenisio-sarpi-isola,800,30
"Bilocale piazzale Carlo Maciachini, Farini, Milano",cenisio-sarpi-isola,2700,63
"Bilocale via Giulio Cesare Procaccini 73, Paolo Sarpi, Milano",cenisio-sarpi-isola,1500,48
"Trilocale via Valtellina 34, Farini, Milano",cenisio-sarpi-isola,2100,97
"Monolocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2200,73
"Bilocale viale Nazario Sauro 7, Isola, Milano",cenisio-sarpi-isola,1000,55
"Quadrilocale via Medardo Rosso 16, Isola, Milano",cenisio-sarpi-isola,3400,152
"Bilocale via Francesco Caracciolo 62, Cenisio, Milano",cenisio-sarpi-isola,1000,47
"Bilocale via Antonio Rosmini 7, Arena, Milano",cenisio-sarpi-isola,1300,50
"Attico via Carmagnola 7, Isola, Milano",cenisio-sarpi-isola,2200,110
"Mansarda via Jacopo Dal Verme, Isola, Milano",cenisio-sarpi-isola,1100,55
"Monolocale via Carlo Farini 57/a, Farini, Milano",cenisio-sarpi-isola,1300,50
"Bilocale piazzale Segrino, Isola, Milano",cenisio-sarpi-isola,1200,51
"Bilocale via Generale Thaon di Revel, Zara, Milano",cenisio-sarpi-isola,1200,51
"Trilocale via Torelli 6, Farini, Milano",cenisio-sarpi-isola,1830,80
"Trilocale via Garigliano, Isola, Milano",cenisio-sarpi-isola,2600,75
"Bilocale via Principe Eugenio 36, Cenisio, Milano",cenisio-sarpi-isola,1200,50
"Bilocale via Aosta 13, Cenisio, Milano",cenisio-sarpi-isola,1250,40
"Monolocale via Sommacampagna, Farini, Milano",cenisio-sarpi-isola,900,34
"Quadrilocale via Vincenzo Civerchio 5, Zara, Milano",cenisio-sarpi-isola,2590,140
"Bilocale via Mac Mahon, Cenisio, Milano",cenisio-sarpi-isola,1600,73
"Trilocale via Pietro Marussig 6, Cenisio, Milano",cenisio-sarpi-isola,1900,80
"Monolocale via Cenisio 45, Cenisio, Milano",cenisio-sarpi-isola,1000,38
"Monolocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2200,87
"Monolocale via Pietro Giannone, Paolo Sarpi, Milano",cenisio-sarpi-isola,1050,53
"Trilocale via Principe Eugenio 37, Cenisio, Milano",cenisio-sarpi-isola,1550,78
"Monolocale via Maloia 8, Farini, Milano",cenisio-sarpi-isola,600,18
"Bilocale via Luigi Galvani, Melchiorre Gioia, Milano",cenisio-sarpi-isola,1500,50
"Bilocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2600,117
"Appartamento via Gian Antonio Boltraffio 11, Farini, Milano",cenisio-sarpi-isola,2950,160
"Trilocale piazzale Carlo Maciachini 18, Dergano, Milano",cenisio-sarpi-isola,2650,80
"Bilocale via thaon di revel, Zara, Milano",cenisio-sarpi-isola,1200,48
"Bilocale piazza Firenze, Sempione, Milano",cenisio-sarpi-isola,950,50
"Trilocale via Giuseppe Giusti 5, Paolo Sarpi, Milano",cenisio-sarpi-isola,2750,88
"Bilocale via Luigi Federico Menabrea 25, Farini, Milano",cenisio-sarpi-isola,1350,40
"Bilocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2600,129
"Bilocale via Stilicone 15, Cenisio, Milano",cenisio-sarpi-isola,2600,117
"Bilocale via Cola Montano 6, Isola, Milano",cenisio-sarpi-isola,1500,50
"Bilocale via Giulio Belinzaghi 4, Farini, Milano",cenisio-sarpi-isola,1250,65
