Name,Zone,Price,Surface
"Appartamento all'asta via Privata Pantigliate, 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Privata Pantigliate  10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via delle Genziane 3, Milano",bande-nere-inganni,73080,64
"Appartamento all'asta via Privata Pantigliate, 10, Milano",bande-nere-inganni,128250,61
"Appartamento all'asta via pisanello, 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Privata Pantigliate , 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Privata Pantigliate , 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Privata Pantigliate 10 MILANO 20147, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Simone Saint Bon 2, Milano",bande-nere-inganni,90000,67
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Privata Pantigliate, 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pisanello n, 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Pisanello , 21, Milano",bande-nere-inganni,109800,43
"Appartamento all'asta via Pisanello   21, Milano",bande-nere-inganni,109800,45
"Appartamento all'asta via Pisanello , 21, Milano",bande-nere-inganni,109800,43
"Appartamento all'asta via Pisanello, 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Privata Pantigliate, 10, Milano",bande-nere-inganni,128250,63
"Appartamento all'asta via Privata Pantigliate 10, Milano",bande-nere-inganni,128250,67
"Appartamento all'asta via Pisanello, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Pisanello , 21, Milano",bande-nere-inganni,109800,42
"Appartamento all'asta via Pisanello 21, Milano",bande-nere-inganni,109800,44
"Appartamento all'asta via Pantigliate 10, Milano",bande-nere-inganni,128250,62
"Appartamento all'asta via Simone de Saint Bon , 2, Milano",bande-nere-inganni,120000,65
"Appartamento all'asta viale Ungheria , 11, Milano",forlanini,57000,92
"Appartamento all'asta viale Ungheria 19, Milano",forlanini,93000,59
"Appartamento all'asta viale Ungheria 2, Milano",forlanini,112332,74
"Appartamento all'asta viale Ungheria 11, Milano",forlanini,57000,92
"Appartamento all'asta viale Ungheria 11, Milano",forlanini,57000,80
"Appartamento all'asta via Luigi Sordello 10, Milano",forlanini,88526,57
"Appartamento all'asta viale Ungheria 46, Milano",forlanini,90915,75
"Appartamento all'asta viale Ungheria 2, Milano",forlanini,93148,73
"Appartamento all'asta viale Ungheria 19, Milano",forlanini,95160,59
"Appartamento all'asta viale Ungheria 4, Milano",forlanini,90596,71
"Appartamento all'asta viale Ungheria 2, Milano",forlanini,88044,69
"Appartamento all'asta viale Ungheria 19, Milano",forlanini,80388,63
"Appartamento all'asta via Oreste Salomone 91, Milano",forlanini,112288,88
"Appartamento all'asta viale Ungheria 21, Milano",forlanini,94424,74
"Appartamento all'asta via Romualdo Bonfadini 94, Milano",forlanini,80520,61
"Appartamento all'asta via Oreste Salomone 91, Milano",forlanini,112288,88
"Appartamento all'asta via Romualdo Bonfadini 94, Milano",forlanini,94424,74
"Appartamento all'asta via Romualdo Bonfadini 94, Milano",forlanini,96360,73
"Appartamento all'asta via Romualdo Bonfadini 98, Milano",forlanini,89300,60
"Appartamento all'asta via Oreste Salomone 91, Milano",forlanini,78100,71
"Appartamento all'asta viale Ungheria 48, Milano",forlanini,57684,57
"Appartamento all'asta via Oreste Salomone 91, Milano",forlanini,98384,86
"Appartamento all'asta viale Ungheria 11, Milano",forlanini,57000,80
"Appartamento all'asta viale Ungheria, 19, Milano",forlanini,95160,59
"Appartamento all'asta viale Ungheria, 19, Milano",forlanini,95160,59
"Appartamento all'asta viale Ungheria 11, Milano",forlanini,57000,92
"Appartamento all'asta viale Ungheria , 11, Milano",forlanini,57000,93
"Appartamento all'asta viale Ungheria , 19, Milano",forlanini,95160,59
"Appartamento all'asta viale Ungheria, 19, Milano",forlanini,95160,59
"Appartamento all'asta viale Ungheria, 11, Milano",forlanini,57000,74
"Appartamento all'asta viale Ungheria , 11, Milano",forlanini,57000,79
"Appartamento all'asta viale Ungheria, 19, Milano",forlanini,99680,59
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,118000,54
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,52
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Santa Rita da Cascia, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Lorenteggio, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Lodovico il Moro, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,137500,55
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,58
"Appartamento all'asta via Enrico De Nicola 6, Milano",famagosta-barona,120120,104
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,57
"Appartamento all'asta via Alberto Pepere 1, Milano",famagosta-barona,155382,125
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta via Enrico De Nicola 14, Milano",famagosta-barona,112420,88
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,93960,81
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lorenteggio 201, Milano",famagosta-barona,62640,54
"Appartamento all'asta via Paterno 15, Milano",famagosta-barona,132202,98
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,57
"Appartamento all'asta via Camillo Giussani 5, Milano",famagosta-barona,144723,106
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Enrico De Nicola 14, Milano",famagosta-barona,112420,88
"Appartamento all'asta via Lorenteggio 201, Milano",famagosta-barona,69000,69
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Paterno 1, Milano",famagosta-barona,169860,120
"Appartamento all'asta via Agostino Depretis 85, Milano",famagosta-barona,100485,87
"Appartamento all'asta via Agostino Depretis 25, Milano",famagosta-barona,76230,66
"Appartamento all'asta via Enrico De Nicola 4, Milano",famagosta-barona,77055,62
"Appartamento all'asta via Paterno 8, Milano",famagosta-barona,192223,144
"Appartamento all'asta via Agostino Depretis 123, Milano",famagosta-barona,83160,72
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,57
"Appartamento all'asta via Agostino Depretis 19, Milano",famagosta-barona,102795,89
"Appartamento all'asta via Lorenteggio 205, Milano",famagosta-barona,89320,77
"Appartamento all'asta via Agostino Depretis 53, Milano",famagosta-barona,121275,87
"Appartamento all'asta via Lorenteggio 203, Milano",famagosta-barona,83520,72
"Appartamento all'asta via Camillo Giussani 21, Milano",famagosta-barona,128970,147
"Appartamento all'asta via Enrico De Nicola 30, Milano",famagosta-barona,99330,86
"Appartamento all'asta via Agostino Depretis 35, Milano",famagosta-barona,86443,87
"Appartamento all'asta via Enrico De Nicola 4, Milano",famagosta-barona,100485,87
"Appartamento all'asta via Camillo Giussani 28, Milano",famagosta-barona,132126,106
"Appartamento all'asta via Paterno 12, Milano",famagosta-barona,143089,147
"Appartamento all'asta via Agostino Depretis 3, Milano",famagosta-barona,84525,70
"Appartamento all'asta via Agostino Depretis 11, Milano",famagosta-barona,80850,70
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,74240,64
"Appartamento all'asta via Agostino Depretis 87, Milano",famagosta-barona,102638,85
"Appartamento all'asta via Lorenteggio , 209, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Enrico De Nicola 30, Milano",famagosta-barona,96048,87
"Appartamento all'asta via Lodovico il Moro, 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Agostino Depretis 103, Milano",famagosta-barona,97020,84
"Appartamento all'asta via Agostino Depretis 47, Milano",famagosta-barona,115500,100
"Appartamento all'asta via Lorenteggio 201, Milano",famagosta-barona,64000,64
"Appartamento all'asta via Enrico De Nicola 34, Milano",famagosta-barona,83318,69
"Appartamento all'asta via Agostino Depretis 3, Milano",famagosta-barona,86940,72
"Appartamento all'asta via beato cottolengo 9, Milano",famagosta-barona,52500,67
"Appartamento all'asta via Enrico De Nicola 10, Milano",famagosta-barona,105053,87
"Appartamento all'asta via Agostino Depretis 105, Milano",famagosta-barona,76073,63
"Appartamento all'asta via Camillo Giussani 17, Milano",famagosta-barona,131100,100
"Appartamento all'asta via Enrico De Nicola 24, Milano",famagosta-barona,121958,101
"Appartamento all'asta via lorenteggio, 209, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta via lodovico il moro , 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lodovico il Moro , 135, Milano",famagosta-barona,124000,55
"Appartamento all'asta via Santa Rita da Cascia, 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Santa Rita da Cascia , 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,88500,52
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta via santa Rita Da Cascia, 65, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Bari, 4, Milano",famagosta-barona,39000,26
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Lodovico il Moro, 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Enrico De Nicola, 14, Milano",famagosta-barona,112420,88
"Appartamento all'asta via Santa Rita da Cascia , 65, Milano",famagosta-barona,75000,31
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,31
"Appartamento all'asta via Santa Rita da Cascia , 65, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Lodovico il Moro, 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Santa Rita da Cascia 65, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Lorenteggio , 209, Milano",famagosta-barona,88500,57
"Appartamento all'asta via Lodovico il Moro , 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Santa Rita da Cascia , 65, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Santa Rita da Cascia, 65, Milano",famagosta-barona,75000,31
"Appartamento all'asta via Enrico de Nicola, 14, Milano",famagosta-barona,112420,88
"Appartamento all'asta via Santa Rita da Cascia, 65, Milano",famagosta-barona,75000,31
"Appartamento all'asta via Enrico De Nicola, 14, Milano",famagosta-barona,112420,88
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta via Santa Rita da Cascia, Milano",famagosta-barona,56250,32
"Appartamento all'asta via Lodovico il Moro , 135, Milano",famagosta-barona,124000,55
"Appartamento all'asta via lorenteggio   209, Milano",famagosta-barona,88500,53
"Appartamento all'asta via Lodovico il Moro  135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Enrico De Nicola, 14, Milano",famagosta-barona,112420,88
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta via Lorenteggio 209, Milano",famagosta-barona,88500,54
"Appartamento all'asta via Lorenteggio, 209, Milano",famagosta-barona,84480,66
"Appartamento all'asta, Milano",famagosta-barona,88500,52
"Appartamento all'asta via Bari, 4, Milano",famagosta-barona,536250,224
"Appartamento all'asta via Lodovico il Moro 135, Milano",famagosta-barona,93000,55
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,120
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,171000,62
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Stresa, 16, Milano",maggiolina-istria,255000,127
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,124
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,124
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,89250,32
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,127
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,52500,28
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,125
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Stresa, 16, Milano",maggiolina-istria,340000,124
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Stresa , 16, Milano",maggiolina-istria,340000,124
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Attico - mansarda all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Stresa, 16, Milano",maggiolina-istria,340000,125
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,135
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,89250,35
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,52500,28
"Appartamento all'asta via Stresa , 16, Milano",maggiolina-istria,340000,124
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,52500,27
"Appartamento all'asta via Stresa , 16, Milano",maggiolina-istria,340000,121
"Attico - mansarda all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,52500,28
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via melchiorre gioia, 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Stresa , 16, Milano",maggiolina-istria,340000,127
"Appartamento all'asta via Melchiorre Gioia, 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,62
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,52500,27
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,52500,27
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,52500,28
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Stresa, 16, Milano",maggiolina-istria,340000,124
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,124
"Appartamento all'asta via melchiorre gioia, 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,52500,28
"Appartamento all'asta via Stresa, 16, Milano",maggiolina-istria,255000,124
"Appartamento all'asta via melchiorre gioria, 106, Milano",maggiolina-istria,89250,35
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,127
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,169500,66
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,64
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,89250,32
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,52500,28
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,171000,69
"Appartamento all'asta via Stresa , 16, Milano",maggiolina-istria,255000,121
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,52500,27
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,66
"Appartamento all'asta via Stresa 16, Milano",maggiolina-istria,255000,127
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,171000,62
"Appartamento all'asta via melchiorre gioia, 106, Milano",maggiolina-istria,171000,62
"Appartamento all'asta via stresa , 16, Milano",maggiolina-istria,255000,127
"Appartamento all'asta via melchiorre gioia, 106, Milano",maggiolina-istria,52500,27
"Appartamento all'asta via Melchiorre Gioia 106, Milano",maggiolina-istria,169500,57
"Appartamento all'asta via Stresa , 16, Milano",maggiolina-istria,255000,127
"Appartamento all'asta via Airolo, 4, Milano",maggiolina-istria,279375,100
"Appartamento all'asta via Melchiorre Gioia , 106, Milano",maggiolina-istria,226000,66
"Appartamento all'asta viale Giovanni da Cermenate 80 MILANO 20141, 80, Milano",abbiategrasso-chiesa-rossa,101000,43
"Appartamento all'asta viale Giovanni da Cermenate, 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta via Michele Saponaro 24, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Tibaldi 74, Milano",abbiategrasso-chiesa-rossa,147186,74
"Appartamento all'asta via Medeghino 24, Milano",abbiategrasso-chiesa-rossa,89700,69
"Appartamento all'asta via Michele Saponaro 52, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta viale Tibaldi 70, Milano",abbiategrasso-chiesa-rossa,133056,63
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,42
"Appartamento all'asta via Costantino Baroni 69, Milano",abbiategrasso-chiesa-rossa,99680,89
"Appartamento all'asta via Michele Saponaro 24, Milano",abbiategrasso-chiesa-rossa,105280,94
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta via Michele Saponaro 24, Milano",abbiategrasso-chiesa-rossa,103040,92
"Appartamento all'asta via Medeghino 24, Milano",abbiategrasso-chiesa-rossa,113460,93
"Appartamento all'asta viale Tibaldi 70, Milano",abbiategrasso-chiesa-rossa,79560,40
"Appartamento all'asta via Michele Saponaro, 24, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta viale Giovanni da Cermenate, 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta michele saponaro, 24, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta viale Giovanni da Cermenate, 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Giovanni da Cermenate 80 MILANO 20141, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta via Michele Saponaro, 78, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta viale Giovanni da Cermenate , 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta via Michele Saponaro, 24, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta viale Giovanni da Cermenate , 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Giovanni da Cermenate, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta viale Michele Saponaro, 24, Milano",abbiategrasso-chiesa-rossa,92040,78
"Appartamento all'asta, Milano",abbiategrasso-chiesa-rossa,75750,39
"Appartamento all'asta viale Giovanni da Cermenate 80, Milano",abbiategrasso-chiesa-rossa,75750,43
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,98
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,61
"Appartamento all'asta via Borgomainerio, 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,100
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,100
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Arcangelo Corelli 110, Milano",udine-lambrate,48000,63
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,101
"Appartamento all'asta via Privata Luigi Borgomainerio 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Privata Luigi Borgomainerio, 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Borgomainerio, 30, Milano",udine-lambrate,215500,102
"Appartamento all'asta via Borgomainerio, 30, Milano",udine-lambrate,215000,98
"Appartamento all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Borgomainerio , 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Arcangelo Corelli , 110, Milano",udine-lambrate,48000,63
"Appartamento all'asta via Arcangelo Corelli , 110, Milano",udine-lambrate,48000,54
"Appartamento all'asta via Borgomainerio, 30, Milano",udine-lambrate,215000,101
"Appartamento all'asta via Borgomainerio, 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Arcangelo Corelli, 110, Milano",udine-lambrate,48000,61
"Appartamento all'asta via Arcangelo Corelli , 110, Milano",udine-lambrate,48000,63
"Appartamento all'asta via Borgomainerio , 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Borgomainerio 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Palmanova, Milano",udine-lambrate,106125,62
"Appartamento all'asta, Milano",udine-lambrate,48000,63
"Attico - mansarda all'asta via Palmanova 10, Milano",udine-lambrate,106125,62
"Appartamento all'asta via Luigi Borgomainerio 30, Milano",udine-lambrate,215000,102
"Appartamento all'asta via Ortica, 12, Milano",udine-lambrate,150000,106
"Appartamento all'asta piazza Insubria 10, Milano",porta-vittoria-lodi,386250,152
"Appartamento all'asta viale Puglie 20A, Milano",porta-vittoria-lodi,52500,51
"Appartamento all'asta viale Molise 17, Milano",porta-vittoria-lodi,48750,47
"Appartamento all'asta piazza Insubria 10, Milano",porta-vittoria-lodi,515000,142
"Appartamento all'asta via Vittorini, 32, Milano",ponte-lambro-santa-giulia,197250,170
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,70
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,38
"Appartamento all'asta via Rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Elio Vittorini, 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Busseto, 2, Milano",ponte-lambro-santa-giulia,48000,57
"Appartamento all'asta via Busseto 4, Milano",ponte-lambro-santa-giulia,48000,46
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,46
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,74
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,74
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,197250,123
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,74
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,197250,143
"Appartamento all'asta via Rogoredo 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Rogoredo 75, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,197250,153
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,74
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,57
"Appartamento all'asta via Rogoredo 75, Milano",ponte-lambro-santa-giulia,28500,50
"Appartamento all'asta via Busseto , 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Vittorini , 32, Milano",ponte-lambro-santa-giulia,197250,153
"Appartamento all'asta via Rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,57
